student_id,program,cohort,unit_name,trs_score,class_average_trs,aptitude_improvement,logical_ability_improvement,sessions_attended,ai_tutor_usage_days,ai_mentor_usage_days,exam_prep_usage_days,ai_tutor_last_access,badges_earned
S1169,GMBA,GMBA_Feb24,Business Analytics,67.83076980680035,68.14961038609403,18.443538537064043,11.623558852107807,4,3,4,2,2025-05-15,
S1169,GMBA,GMBA_Feb24,Corporate Finance,85.17711268230727,89.54657194125603,24.934112855174025,18.565762616464497,4,9,7,6,2025-05-05,"Top Performer, Top Performer"
S1169,GMBA,GMBA_Feb24,Leadership,85.23426691413104,89.13469657778057,18.496502378226555,18.330465000654712,4,4,5,1,2025-04-18,"Rapid Improver, Consistent User"
S1169,GMBA,GMBA_Feb24,Strategy,94.719550635155,87.66833711644216,24.593972283860463,18.967828449888508,5,9,6,3,2025-05-17,"Consistent User, Rapid Improver"
S1170,GMBA,GMBA_Feb24,Business Analytics,95.62560923235722,89.69904127085057,23.49298186948008,22.992944150766377,4,4,2,1,2025-05-22,Consistent User
S1170,GMBA,GMBA_Feb24,Corporate Finance,90.24907401629346,95.15028468872549,24.615462315921736,20.278637533371555,6,4,4,4,2025-05-07,"Consistent User, Top Performer"
S1170,GMBA,GMBA_Feb24,Leadership,100.0,92.26543196570982,23.5874110908761,24.602956802863847,4,7,6,3,2025-05-17,"Top Performer, Consistent User"
S1170,GMBA,GMBA_Feb24,Strategy,75.43789012437932,65.79809248668604,18.36425325099786,17.971563562466933,6,3,6,6,2025-05-14,"Rapid Improver, Consistent User"
S1171,GMBA,GMBA_Feb24,Business Analytics,91.49448597969601,85.40880832423484,20.741004911703314,21.274862963112312,5,9,2,2,2025-04-13,
S1171,GMBA,GMBA_Feb24,Corporate Finance,94.32519443706191,93.01501641349113,22.655583109082993,20.921855397560105,4,3,2,3,2025-05-14,"Top Performer, Consistent User"
S1171,GMBA,GMBA_Feb24,Leadership,80.02980730940942,90.01674367404354,14.027824622989945,16.398776275715395,6,9,3,1,2025-04-17,
S1171,GMBA,GMBA_Feb24,Strategy,91.53923628045399,82.93050122881071,26.700091565813228,16.283533296621396,4,4,4,6,2025-05-17,"Consistent User, Rapid Improver"
S1172,GMBA,GMBA_Feb24,Business Analytics,72.93012358923282,74.56857246402933,17.913469022442882,15.88806456815536,4,11,6,3,2025-04-30,Top Performer
S1172,GMBA,GMBA_Feb24,Corporate Finance,81.09780480241245,83.59667448414214,19.54696907246112,19.56850293329711,5,4,4,6,2025-05-12,Rapid Improver
S1172,GMBA,GMBA_Feb24,Leadership,83.7823094797649,86.10852566802896,22.516653295680825,19.426428294559138,6,12,1,1,2025-04-27,
S1172,GMBA,GMBA_Feb24,Strategy,77.04817578927283,75.76905125397573,18.701017446482272,20.01922231240488,6,4,7,2,2025-04-22,
S1173,GMBA,GMBA_Feb24,Business Analytics,79.83355445387238,82.59580260971013,21.618189815275965,17.657666542029126,4,12,1,2,2025-05-08,Consistent User
S1173,GMBA,GMBA_Feb24,Corporate Finance,72.1608599650074,78.23281813411033,17.919739469418218,13.850014556083917,6,11,4,1,2025-05-03,Consistent User
S1173,GMBA,GMBA_Feb24,Leadership,68.35903974215519,73.45020188148287,15.327715852046353,13.375153395140128,4,4,5,4,2025-05-12,"Top Performer, Consistent User"
S1173,GMBA,GMBA_Feb24,Strategy,78.76402673321691,76.22433483420963,20.736326554035656,15.802979124191088,4,12,4,2,2025-05-13,"Rapid Improver, Rapid Improver"
S1174,GMBA,GMBA_Feb24,Business Analytics,75.14361777475683,73.96517917227335,19.763059009144904,16.024106446117667,6,12,1,5,2025-04-17,"Top Performer, Rapid Improver"
S1174,GMBA,GMBA_Feb24,Corporate Finance,74.63299254664727,75.23036789497012,18.2065378269153,16.46786797919775,6,7,6,6,2025-05-02,Rapid Improver
S1174,GMBA,GMBA_Feb24,Leadership,90.2425535160923,97.31837920097776,23.21187406248671,18.896399566797566,5,10,2,2,2025-04-19,Top Performer
S1174,GMBA,GMBA_Feb24,Strategy,82.15003499055071,83.51601828414016,20.60998082929231,19.031779416830435,4,11,6,2,2025-05-11,"Rapid Improver, Consistent User"
S1175,GMBA,GMBA_Feb24,Business Analytics,81.22178923786278,87.72979076936251,22.779271190806238,19.913769319037016,6,5,7,4,2025-05-17,"Top Performer, Rapid Improver"
S1175,GMBA,GMBA_Feb24,Corporate Finance,79.3469092569341,86.51500336101289,19.899491021021745,18.827280699296505,6,6,7,4,2025-05-22,Rapid Improver
S1175,GMBA,GMBA_Feb24,Leadership,77.48094151630721,80.0305200871182,16.835713460933054,17.694157000646946,4,10,3,5,2025-04-19,Rapid Improver
S1175,GMBA,GMBA_Feb24,Strategy,81.74436236522146,80.99490873288975,22.94497188520867,15.141996834526267,4,10,7,2,2025-05-07,Rapid Improver
S1176,GMBA,GMBA_Feb24,Business Analytics,80.97146362750408,74.98957018137145,18.81866305607366,19.153749593912174,6,4,3,4,2025-04-29,Top Performer
S1176,GMBA,GMBA_Feb24,Corporate Finance,94.6242460433772,94.99936253705597,19.58946064162573,19.962731961458342,6,12,2,6,2025-05-21,Top Performer
S1176,GMBA,GMBA_Feb24,Leadership,78.34982921884993,74.1522333398558,19.9601145451147,18.331194405218863,5,12,7,3,2025-05-09,Rapid Improver
S1176,GMBA,GMBA_Feb24,Strategy,70.91136693008309,73.19916781178392,18.100560164909826,17.521264736429593,5,6,7,3,2025-04-22,"Top Performer, Top Performer"
S1177,GMBA,GMBA_Feb24,Business Analytics,77.2856141542955,75.7914241125676,18.091529768377065,19.316718518939233,4,3,7,3,2025-04-26,Rapid Improver
S1177,GMBA,GMBA_Feb24,Corporate Finance,97.25978062054301,98.0,24.89740159821737,18.757415970717084,4,4,1,2,2025-04-28,Consistent User
S1177,GMBA,GMBA_Feb24,Leadership,93.18205177684807,83.1062138947049,19.57720375474624,20.302871645094484,5,9,1,2,2025-04-22,Consistent User
S1177,GMBA,GMBA_Feb24,Strategy,88.75964676233349,90.63142804706372,22.617128002143627,19.100187149635776,4,8,4,2,2025-04-21,Rapid Improver
S1178,GMBA,GMBA_Feb24,Business Analytics,80.68760896080687,89.43267437395221,18.62518192947678,14.875901789691895,6,5,7,6,2025-04-21,Rapid Improver
S1178,GMBA,GMBA_Feb24,Corporate Finance,69.78626246541748,62.07699789903036,17.229323058478066,14.22014217984544,6,11,5,2,2025-05-01,"Rapid Improver, Top Performer"
S1178,GMBA,GMBA_Feb24,Leadership,82.72134950150168,82.41890554433765,21.747364011585976,16.656438547397748,4,11,4,4,2025-04-23,"Top Performer, Consistent User"
S1178,GMBA,GMBA_Feb24,Strategy,91.22243314947053,90.16566991748566,27.256095700612224,20.46470363705008,4,11,7,2,2025-05-14,"Rapid Improver, Top Performer"
S1179,GMBA,GMBA_Feb24,Business Analytics,69.64036638502543,65.24261269525766,16.963501194810828,17.841751429873803,6,7,3,6,2025-05-15,"Rapid Improver, Top Performer"
S1179,GMBA,GMBA_Feb24,Corporate Finance,82.06537899964586,82.07893123103212,21.184287339030764,17.77229996813177,5,9,3,6,2025-05-05,"Top Performer, Consistent User"
S1179,GMBA,GMBA_Feb24,Leadership,70.52616791590623,70.85024880889524,16.71643434542921,17.72775458279471,4,12,7,4,2025-05-04,"Rapid Improver, Rapid Improver"
S1179,GMBA,GMBA_Feb24,Strategy,76.1321538247691,69.72997197302094,17.2606255192174,16.03936142724439,6,3,5,6,2025-05-19,Top Performer
S1180,GMBA,GMBA_Feb24,Business Analytics,66.95762171768676,64.38676800124239,15.14845220779679,13.921882638065961,5,5,4,5,2025-04-17,Rapid Improver
S1180,GMBA,GMBA_Feb24,Corporate Finance,81.18408125175365,78.2569647656629,20.741665428006424,16.943523184742272,4,12,4,6,2025-04-17,"Top Performer, Consistent User"
S1180,GMBA,GMBA_Feb24,Leadership,77.41782547732343,71.95992894899635,20.763959115017713,16.555132421682487,6,5,4,6,2025-05-14,Rapid Improver
S1180,GMBA,GMBA_Feb24,Strategy,92.97599205339765,90.40300492414346,25.29264615035706,18.67307075146883,5,6,4,6,2025-05-04,"Top Performer, Rapid Improver"
S1181,GMBA,GMBA_Aug24,Business Analytics,56.10262770316442,50.33548948631883,11.901792637291903,10.622293703833353,4,7,3,1,2025-05-11,Top Performer
S1181,GMBA,GMBA_Aug24,Corporate Finance,70.34504869219718,70.67929111265569,16.340466206066957,15.900061394699767,6,5,7,5,2025-05-11,Top Performer
S1181,GMBA,GMBA_Aug24,Leadership,77.6640932839676,75.60763669507159,19.84091535641379,13.256842824513646,4,5,6,2,2025-05-05,Rapid Improver
S1181,GMBA,GMBA_Aug24,Strategy,64.36669297270407,63.88975782663685,16.10543286038546,13.871648536731907,5,8,7,5,2025-05-11,Consistent User
S1182,GMBA,GMBA_Aug24,Business Analytics,75.69373915065916,76.03070296328966,17.687346019113917,15.551968033210555,4,12,5,4,2025-05-04,Consistent User
S1182,GMBA,GMBA_Aug24,Corporate Finance,64.38399156099186,62.29815194615859,13.57890865703921,13.901085033332139,5,6,4,4,2025-04-23,"Rapid Improver, Consistent User"
S1182,GMBA,GMBA_Aug24,Leadership,78.5221343583904,85.63115540053357,22.84697438154344,21.502528256696586,5,6,7,4,2025-05-08,"Top Performer, Top Performer"
S1182,GMBA,GMBA_Aug24,Strategy,74.31775303861615,77.71341861282839,16.55663547734356,13.308469015300116,5,8,1,4,2025-04-20,"Consistent User, Top Performer"
S1183,GMBA,GMBA_Aug24,Business Analytics,81.46434165856915,85.71710594378237,22.849514101762978,13.900731402411889,6,8,5,6,2025-04-27,Top Performer
S1183,GMBA,GMBA_Aug24,Corporate Finance,77.31805597018091,84.51097092192049,19.12551425293645,19.315223262770406,4,11,3,3,2025-05-11,"Rapid Improver, Top Performer"
S1183,GMBA,GMBA_Aug24,Leadership,70.22552514912377,62.62788595168199,16.725230215735586,16.687940352629223,6,10,7,6,2025-05-15,"Top Performer, Top Performer"
S1183,GMBA,GMBA_Aug24,Strategy,79.71936270009203,81.0439626341228,23.0607339124876,16.421704644620743,5,12,3,2,2025-05-08,"Top Performer, Rapid Improver"
S1184,GMBA,GMBA_Aug24,Business Analytics,84.4061685618555,84.33552585465567,20.808210546523586,17.55869166536641,4,4,3,6,2025-04-13,"Consistent User, Rapid Improver"
S1184,GMBA,GMBA_Aug24,Corporate Finance,92.32734942953216,91.66726753894979,23.63340076015846,18.727898823062013,5,11,2,2,2025-04-16,
S1184,GMBA,GMBA_Aug24,Leadership,81.11333421791609,74.5448928535258,22.603591399660502,16.742214976121087,5,4,4,5,2025-05-22,Top Performer
S1184,GMBA,GMBA_Aug24,Strategy,80.68395182477936,76.20505816185788,20.16982779296288,14.98993015050774,6,12,7,3,2025-04-29,"Top Performer, Top Performer"
S1185,GMBA,GMBA_Aug24,Business Analytics,71.24195092825552,71.31666173713845,19.587758698241988,14.967058764557938,5,9,5,4,2025-04-25,"Consistent User, Top Performer"
S1185,GMBA,GMBA_Aug24,Corporate Finance,80.35913215373446,84.31758081908119,19.752448585832575,20.55578115283519,5,9,3,1,2025-04-18,"Consistent User, Consistent User"
S1185,GMBA,GMBA_Aug24,Leadership,77.08656466229483,73.83925737114835,17.807876519635208,16.126796757366716,6,10,1,3,2025-05-11,Consistent User
S1185,GMBA,GMBA_Aug24,Strategy,59.45738628237869,62.75016327344692,14.201807301503933,14.796038681634242,4,12,2,4,2025-05-13,
S1186,GMBA,GMBA_Aug24,Business Analytics,67.24045019534891,68.65854896008766,15.409758764126291,11.948316274491498,6,7,4,4,2025-05-08,"Consistent User, Consistent User"
S1186,GMBA,GMBA_Aug24,Corporate Finance,71.68647828762924,70.42644553857228,19.622871156727456,11.778712303572483,6,12,3,6,2025-04-26,"Rapid Improver, Top Performer"
S1186,GMBA,GMBA_Aug24,Leadership,76.63008571579188,78.7678413115881,18.14681096408684,15.130462317172881,5,5,4,4,2025-04-21,"Top Performer, Rapid Improver"
S1186,GMBA,GMBA_Aug24,Strategy,82.00221397934007,81.88488562485732,18.21518980368544,20.50687167899029,6,12,4,2,2025-04-26,Consistent User
S1187,GMBA,GMBA_Aug24,Business Analytics,66.26686656153136,63.63953876699203,18.499878751433506,13.86110123902029,4,6,6,3,2025-05-10,Top Performer
S1187,GMBA,GMBA_Aug24,Corporate Finance,75.9475209019254,72.48075559278371,20.183155229042914,14.005987493562582,5,4,6,4,2025-04-15,"Top Performer, Rapid Improver"
S1187,GMBA,GMBA_Aug24,Leadership,69.78634780249578,67.14414865870899,18.123746346947915,15.332465758162735,4,4,7,2,2025-04-17,"Consistent User, Rapid Improver"
S1187,GMBA,GMBA_Aug24,Strategy,76.4013429077929,78.66272636009533,18.884054300840848,15.531772806764554,4,6,7,2,2025-04-21,"Top Performer, Top Performer"
S1188,GMBA,GMBA_Aug24,Business Analytics,92.59315174995757,84.73556273416655,20.069148264847357,21.2234197930367,5,3,5,3,2025-04-29,"Consistent User, Rapid Improver"
S1188,GMBA,GMBA_Aug24,Corporate Finance,69.42601096719262,74.16595216360479,20.209988396454804,12.481378217757618,6,11,5,3,2025-05-18,"Consistent User, Top Performer"
S1188,GMBA,GMBA_Aug24,Leadership,62.6201974126929,71.31959203048346,14.900249159273043,13.3766448717894,5,9,5,1,2025-05-19,
S1188,GMBA,GMBA_Aug24,Strategy,77.89305687750235,69.61378242850256,22.778574406825918,16.591009318390395,6,11,1,1,2025-05-13,"Top Performer, Rapid Improver"
S1189,GMBA,GMBA_Aug24,Business Analytics,77.07461077049942,82.32414721131882,19.36024035645653,17.750484491548136,5,11,4,1,2025-04-25,Rapid Improver
S1189,GMBA,GMBA_Aug24,Corporate Finance,95.33917409298027,91.00823878507198,29.72990239847306,21.334007763025586,5,9,3,3,2025-04-25,"Top Performer, Top Performer"
S1189,GMBA,GMBA_Aug24,Leadership,67.65455383383285,65.53038216704698,15.273626111282898,13.124053785295498,4,10,5,2,2025-05-20,Top Performer
S1189,GMBA,GMBA_Aug24,Strategy,64.12296079294501,71.41285259555968,15.50464984529812,11.740603190689585,4,9,2,2,2025-04-29,Top Performer
S1190,GMBA,GMBA_Aug24,Business Analytics,84.02499781685877,89.21428592439331,22.96439792243749,21.75600702873578,6,9,1,2,2025-05-03,Top Performer
S1190,GMBA,GMBA_Aug24,Corporate Finance,94.19993406507923,98.0,24.96874233458618,23.443524151775776,6,12,6,1,2025-04-29,Rapid Improver
S1190,GMBA,GMBA_Aug24,Leadership,69.00859054475389,62.413079237383364,17.654382744402355,17.8779734710653,4,9,3,3,2025-04-30,Rapid Improver
S1190,GMBA,GMBA_Aug24,Strategy,86.66022377655925,93.85023040714275,19.626732797213307,18.248635192599288,6,7,4,5,2025-04-27,Top Performer
S1191,GMBA,GMBA_Aug24,Business Analytics,73.76137470933925,74.5279075337048,21.479713262032448,18.664860730809632,4,10,6,6,2025-05-17,
S1191,GMBA,GMBA_Aug24,Corporate Finance,92.0643787638737,81.94259801964147,23.594601894809877,15.604853377925025,5,12,2,3,2025-05-06,Rapid Improver
S1191,GMBA,GMBA_Aug24,Leadership,84.6432432389667,95.8600889028982,23.45245744219806,14.930668310065718,6,3,1,2,2025-04-28,"Top Performer, Consistent User"
S1191,GMBA,GMBA_Aug24,Strategy,84.50128595097107,87.77828748130993,19.724944060326834,19.663732389360426,4,4,1,4,2025-05-11,"Top Performer, Top Performer"
S1192,GMBA,GMBA_Aug24,Business Analytics,85.85752953561283,96.46319948572466,23.99695411639214,18.456552934602122,5,5,1,1,2025-05-19,Consistent User
S1192,GMBA,GMBA_Aug24,Corporate Finance,76.24118406220607,69.66521921830055,15.805347910228566,18.635784149616804,6,6,4,1,2025-05-09,"Rapid Improver, Rapid Improver"
S1192,GMBA,GMBA_Aug24,Leadership,79.5328359068305,73.74712139374242,21.53265040754386,18.909833400125876,6,3,2,2,2025-05-16,"Top Performer, Rapid Improver"
S1192,GMBA,GMBA_Aug24,Strategy,100.0,98.0,27.90001406495396,21.122617025957425,6,9,5,1,2025-04-26,Consistent User
S1193,GMBA,GMBA_Aug24,Business Analytics,77.4522673755752,74.44520596437076,20.82554615432555,19.547208806668966,6,4,1,1,2025-05-02,Consistent User
S1193,GMBA,GMBA_Aug24,Corporate Finance,90.93837330985322,90.44856420461703,24.203570691822154,17.819133123112188,4,9,7,1,2025-05-19,Top Performer
S1193,GMBA,GMBA_Aug24,Leadership,90.08194074535331,84.31380482533253,24.52013180191263,18.70847701746827,4,10,1,1,2025-05-04,"Consistent User, Rapid Improver"
S1193,GMBA,GMBA_Aug24,Strategy,68.52549461572697,71.36493724803408,19.721851332656374,15.075730580712435,4,4,5,2,2025-05-12,"Top Performer, Top Performer"
S1194,GMBA,GMBA_Aug24,Business Analytics,69.50249942071576,71.40515066185151,19.624882237402847,15.144298920427639,5,5,6,4,2025-04-13,"Rapid Improver, Top Performer"
S1194,GMBA,GMBA_Aug24,Corporate Finance,83.9472618524533,72.1547927671194,20.261141359883922,20.2816771398423,5,6,6,6,2025-04-19,"Consistent User, Top Performer"
S1194,GMBA,GMBA_Aug24,Leadership,91.31430226282366,97.0217688678632,23.44891653642958,21.854024622085678,4,12,7,1,2025-04-26,Consistent User
S1194,GMBA,GMBA_Aug24,Strategy,82.6503753409738,88.30273485890937,20.389797390582665,16.681229977609597,5,3,7,3,2025-04-17,"Consistent User, Top Performer"
S1195,GMBA,GMBA_Aug24,Business Analytics,86.76075485552587,88.35777695516693,20.421883432692386,21.085862533616663,4,3,3,6,2025-04-18,"Top Performer, Top Performer"
S1195,GMBA,GMBA_Aug24,Corporate Finance,75.63957316149981,68.5983199967216,15.855009978982636,15.972826659627652,4,3,4,5,2025-04-14,Rapid Improver
S1195,GMBA,GMBA_Aug24,Leadership,83.82895528207129,81.6192524521746,23.51104718173948,15.997307904040449,6,5,4,3,2025-05-01,"Consistent User, Consistent User"
S1195,GMBA,GMBA_Aug24,Strategy,58.94122150805552,64.1844312563573,11.976089186029876,12.015960843139734,4,10,7,5,2025-05-07,"Top Performer, Rapid Improver"
S1196,GMBA,GMBA_Aug24,Business Analytics,88.24256123172765,80.09572132361804,22.254023390546998,19.8135585021154,6,6,1,2,2025-04-24,"Consistent User, Consistent User"
S1196,GMBA,GMBA_Aug24,Corporate Finance,82.03948392677351,79.80393234594558,20.930363187024653,18.043292903086705,4,9,2,3,2025-04-23,"Consistent User, Consistent User"
S1196,GMBA,GMBA_Aug24,Leadership,63.29979372247723,63.662970089590026,14.734752042191442,15.547571533154864,5,5,1,6,2025-05-09,Top Performer
S1196,GMBA,GMBA_Aug24,Strategy,88.36310418352167,88.88930150835247,19.85948548088201,18.021310634937052,5,9,6,1,2025-05-01,"Top Performer, Rapid Improver"
S1197,GMBA,GMBA_Aug24,Business Analytics,61.85407275566716,63.71970315413502,14.190023971195396,10.838613181617523,6,10,7,6,2025-04-25,"Rapid Improver, Consistent User"
S1197,GMBA,GMBA_Aug24,Corporate Finance,73.29233893584568,71.43319908973882,21.188416900201396,17.324020916172216,5,11,2,5,2025-04-25,
S1197,GMBA,GMBA_Aug24,Leadership,81.2286409097633,86.4318344192228,19.941223869273795,16.100397312068296,6,7,3,4,2025-05-09,"Consistent User, Top Performer"
S1197,GMBA,GMBA_Aug24,Strategy,76.50715756349855,73.8708983702089,18.472353870256036,12.090777140180855,4,11,3,4,2025-04-15,"Top Performer, Rapid Improver"
S1198,GMBA,GMBA_Aug24,Business Analytics,70.02675611474419,76.6112357881623,18.599261818627248,15.913942368840772,4,8,4,6,2025-04-28,Top Performer
S1198,GMBA,GMBA_Aug24,Corporate Finance,68.72969742480413,80.77449688898035,14.966191063318078,18.063324410103,5,6,1,2,2025-05-06,Top Performer
S1198,GMBA,GMBA_Aug24,Leadership,84.9939859358791,92.46382739120438,18.166675141429877,16.507915382944145,6,11,3,3,2025-05-10,"Consistent User, Consistent User"
S1198,GMBA,GMBA_Aug24,Strategy,66.11610933087968,59.37426136180925,16.04814317904414,13.118826284927605,4,11,3,1,2025-05-03,"Top Performer, Consistent User"
S1199,GMBA,GMBA_Aug24,Business Analytics,65.72709110063477,71.52447629539293,18.037134750093557,15.908513014799476,4,12,6,4,2025-05-16,"Consistent User, Rapid Improver"
S1199,GMBA,GMBA_Aug24,Corporate Finance,73.9428434509113,77.26217114209021,20.54936055900808,14.300603855319883,4,5,2,4,2025-04-22,"Rapid Improver, Top Performer"
S1199,GMBA,GMBA_Aug24,Leadership,96.10148731408606,98.0,26.230097449296547,21.50132406925036,4,12,6,1,2025-05-14,Rapid Improver
S1199,GMBA,GMBA_Aug24,Strategy,86.87823917186985,85.46734062608674,18.6317757863844,20.366848074029388,4,8,1,4,2025-05-01,Top Performer
S1200,GMBA,GMBA_Aug24,Business Analytics,84.25811563489118,86.31254774031567,22.58766649103183,18.755165286901196,6,12,2,1,2025-05-20,Consistent User
S1200,GMBA,GMBA_Aug24,Corporate Finance,88.56962950102712,88.26569085500033,20.010734861690374,19.317482557494525,5,5,4,2,2025-05-06,Rapid Improver
S1200,GMBA,GMBA_Aug24,Leadership,66.41164894609389,62.45189233397828,14.932339091583017,11.603989971867197,5,9,3,3,2025-05-05,"Rapid Improver, Consistent User"
S1200,GMBA,GMBA_Aug24,Strategy,61.36420092975992,60.41430712545569,20.167841610305608,13.903669627575564,6,9,3,1,2025-05-06,Consistent User
S1201,GMBA,GMBA_Aug24,Business Analytics,79.65790982983947,80.69353695846705,20.56485342545154,15.505060817023763,5,7,5,5,2025-05-22,Rapid Improver
S1201,GMBA,GMBA_Aug24,Corporate Finance,66.63025269833955,66.02223493909248,15.116464230304228,16.497577280624064,6,5,3,4,2025-05-14,"Rapid Improver, Top Performer"
S1201,GMBA,GMBA_Aug24,Leadership,57.87514729347326,56.631552559348826,17.073478450716685,10.989802028959016,6,11,3,6,2025-04-25,Rapid Improver
S1201,GMBA,GMBA_Aug24,Strategy,61.660068791110405,61.1991000268723,14.625279314885303,13.135867159078323,5,4,5,1,2025-05-07,Top Performer
S1202,GMBA,GMBA_Aug24,Business Analytics,84.83253523113123,85.29884504825863,19.571691248857814,16.823412626030557,4,11,3,1,2025-04-24,"Top Performer, Top Performer"
S1202,GMBA,GMBA_Aug24,Corporate Finance,63.50830548100722,63.53956846076586,17.540331584488435,11.679021965175252,4,9,4,1,2025-04-23,"Rapid Improver, Rapid Improver"
S1202,GMBA,GMBA_Aug24,Leadership,83.22588543901551,83.66351494349914,18.09104708526833,16.680547550858183,6,6,6,4,2025-05-07,"Consistent User, Rapid Improver"
S1202,GMBA,GMBA_Aug24,Strategy,91.55339631462067,97.28892034084399,22.53313636318764,19.91489270464899,6,7,5,4,2025-04-15,"Top Performer, Rapid Improver"
S1203,GMBA,GMBA_Aug24,Business Analytics,84.05191148531962,81.8245108334514,22.128697623151353,21.61153587171499,5,11,1,1,2025-05-05,"Top Performer, Consistent User"
S1203,GMBA,GMBA_Aug24,Corporate Finance,69.36793787155554,75.46292525175404,14.315214064226284,12.37109365771348,6,4,2,4,2025-05-13,Consistent User
S1203,GMBA,GMBA_Aug24,Leadership,78.3024226870892,82.02741938876443,19.885125307442937,17.179557750869584,4,3,3,4,2025-05-07,Rapid Improver
S1203,GMBA,GMBA_Aug24,Strategy,92.18104952399672,89.67922818214059,24.875340858600943,22.89133284472488,5,8,6,4,2025-05-13,"Rapid Improver, Consistent User"
S1204,GMBA,GMBA_Aug24,Business Analytics,73.47683995847679,72.1512982780921,18.903221996558205,15.971482858116145,6,4,3,6,2025-05-01,"Consistent User, Top Performer"
S1204,GMBA,GMBA_Aug24,Corporate Finance,60.03542204625785,56.601894744367236,11.71027553397638,12.876560521585281,4,8,6,3,2025-04-21,"Consistent User, Consistent User"
S1204,GMBA,GMBA_Aug24,Leadership,77.57629951909288,78.37462238059928,14.757985434788761,15.005789548042626,5,12,1,3,2025-05-09,
S1204,GMBA,GMBA_Aug24,Strategy,78.84825157729449,73.72143440086468,16.92098708762293,18.945175803956307,4,3,7,2,2025-04-18,"Rapid Improver, Top Performer"
S1205,GMBA,GMBA_Aug24,Business Analytics,74.33136583716193,67.23437377201341,20.420917858693855,13.707704552389217,4,9,2,2,2025-05-07,Consistent User
S1205,GMBA,GMBA_Aug24,Corporate Finance,58.192749811863436,57.209904663733525,15.37205018287966,13.972628053522842,5,4,5,5,2025-05-08,"Top Performer, Consistent User"
S1205,GMBA,GMBA_Aug24,Leadership,86.14814903567179,83.77258782660559,23.212845879693337,17.201338744784163,5,12,2,3,2025-04-17,
S1205,GMBA,GMBA_Aug24,Strategy,88.41086407138854,78.34747492614375,22.911090570389284,17.398882975739227,5,4,5,4,2025-04-17,"Rapid Improver, Rapid Improver"
S1206,GMBA,GMBA_Aug24,Business Analytics,73.67061083999853,79.19196411976633,18.026337055218065,16.875129054604244,6,3,3,5,2025-05-03,"Rapid Improver, Rapid Improver"
S1206,GMBA,GMBA_Aug24,Corporate Finance,84.01209422613582,86.81949920620652,21.979213219058522,18.461600349010443,6,10,7,1,2025-05-03,"Top Performer, Rapid Improver"
S1206,GMBA,GMBA_Aug24,Leadership,55.22842330809143,55.95889893975851,14.560883613036706,11.022596861794199,5,11,7,6,2025-05-04,"Consistent User, Consistent User"
S1206,GMBA,GMBA_Aug24,Strategy,70.25539595166228,78.6758560079205,14.060899239495944,18.13373895667542,6,5,6,5,2025-05-03,Consistent User
S1207,GMBA,GMBA_Aug24,Business Analytics,79.51267946726507,80.26509666130578,17.97120720521699,19.819425501505265,5,7,3,5,2025-04-23,Consistent User
S1207,GMBA,GMBA_Aug24,Corporate Finance,93.83002026652336,92.5920311740472,18.492876806175452,22.91544624126568,5,4,3,5,2025-05-06,Rapid Improver
S1207,GMBA,GMBA_Aug24,Leadership,94.13109859512532,97.26775917948696,19.736785438771914,18.780745290637807,6,4,7,2,2025-05-07,"Rapid Improver, Consistent User"
S1207,GMBA,GMBA_Aug24,Strategy,83.47066528492522,89.87614714184365,22.154401146290297,22.773763297288866,6,11,7,5,2025-04-18,"Rapid Improver, Top Performer"
S1208,GMBA,GMBA_Aug24,Business Analytics,72.30921053524953,76.52162953458594,20.19370883787121,15.025680146850092,4,12,5,1,2025-05-19,Rapid Improver
S1208,GMBA,GMBA_Aug24,Corporate Finance,53.52050277660649,58.65680621624358,14.346977994004385,6.235553946074316,6,6,4,5,2025-04-16,"Top Performer, Top Performer"
S1208,GMBA,GMBA_Aug24,Leadership,79.75971955496196,88.89552214721792,18.084522784737274,16.603163376447714,6,11,6,4,2025-05-16,Consistent User
S1208,GMBA,GMBA_Aug24,Strategy,71.83360386238472,66.36067324285744,17.17484939431127,16.130642023250026,6,7,1,5,2025-04-20,"Top Performer, Consistent User"
S1209,GMBA,GMBA_Aug24,Business Analytics,82.1500724176195,87.05583198195535,22.055588581368305,17.98956821630853,6,5,3,4,2025-04-25,Consistent User
S1209,GMBA,GMBA_Aug24,Corporate Finance,74.45644091856438,70.34460415215011,22.08008663453707,15.94234572547565,5,4,2,5,2025-05-07,"Top Performer, Top Performer"
S1209,GMBA,GMBA_Aug24,Leadership,71.01345279640186,78.23282373896669,19.32922290035285,17.392101729493955,6,8,3,4,2025-04-19,Rapid Improver
S1209,GMBA,GMBA_Aug24,Strategy,85.39853107858912,79.59530844471846,18.938756417129312,23.381845637367217,6,9,2,1,2025-04-28,"Top Performer, Rapid Improver"
S1210,GMBA,GMBA_Aug24,Business Analytics,66.96303021151513,66.32175665510047,18.878137747474714,14.16831470493683,6,11,2,6,2025-05-19,Rapid Improver
S1210,GMBA,GMBA_Aug24,Corporate Finance,85.79600422819247,85.37435934824995,26.891290182938818,19.309724370759522,5,10,2,6,2025-04-29,Top Performer
S1210,GMBA,GMBA_Aug24,Leadership,73.8480733492463,81.4578072143905,20.767773410721166,20.394798789632723,6,9,7,5,2025-05-22,"Consistent User, Top Performer"
